x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
2.4984343435358825,16.46521850617375,4.129597524896434,0.5434049417909654,16.131278505457352,10.19639918592658,33.829957506157356,32.3937228872371,23.142865113423504,38.51998004235138
1.8291204952742615,10.4851039252696,2.4293727624823434,0.27836938509379616,12.701155018523828,7.950814446387697,21.337925486463085,24.641475262254033,18.00206012381882,24.22257928747371
2.21234873066263,13.427197940166158,3.0033527959660007,0.4245175907491331,14.815055012032069,9.239257563426628,27.32353706801546,28.963876266249493,20.490113882927865,31.266470474256234
2.7421634237473196,19.026684801850283,5.12879353306128,0.8447761323199037,17.209998670159926,11.811546331164653,38.78085912817736,34.97846644508783,26.307992628647792,45.47229968901129
0.7298038181138427,5.0001941114833395,0.9671442858102487,0.004718856190972565,5.195676863036485,3.7593950034637036,10.991456425469346,10.113621400704881,8.878298633799186,11.962774301615347
1.158890258414479,6.444320649795824,0.9901779701020255,0.12156912078311422,8.495319582630454,5.519456824408579,13.09168984066253,16.843971308173707,11.549756775954725,14.019853395637645
2.141891822765786,16.214062659693823,4.45126649225607,0.6707490847267786,12.943397060414709,8.69184058185101,32.775353284844634,26.276711165138202,19.65314610910914,38.184721661427155
2.920849065891023,19.45049450245868,5.215053774709681,0.8258527551050476,18.847267682227514,12.218880270896621,38.99743862962468,37.94861328853034,27.939912572680413,45.54457582946548
0.5259546056373895,4.610198164598648,1.3737785203861341,0.13670658968495297,2.9315736290958796,2.330956338016976,9.91471097987235,6.6400848987038925,6.153017346269514,11.860848379280073
1.8912178908117578,13.516237639616833,3.564258452611058,0.57509332942725,12.453125701804506,7.840549590423078,27.60996526586486,24.830385824284534,18.162830975809918,32.60479013578672
3.187756223514887,21.550768781434495,5.770597402677683,0.891321954312264,20.331982082658723,12.871198611066763,43.37657757336679,40.570551620900005,29.43240442829401,50.173675299521925
0.756376983971931,7.331888521752131,2.130655028247867,0.20920212211718958,4.789859328776516,3.3149678695403524,15.353928974709715,10.435467712262907,8.201409991266452,17.379218057771848
1.076342838663689,6.147394802915425,1.3088027234594641,0.18532821955007506,7.876313541959842,5.032199640238264,12.297934380955077,15.984968519835816,11.60979624181358,13.887790608367375
0.710685028537349,4.584038526254564,0.7855850603519837,0.10837689046425514,5.451136537718083,3.4743717708319637,9.769644777206855,10.945190141423097,7.454694796016374,11.253604273870868
0.8110108862559414,6.7242215448979055,1.8299229148203766,0.21969749262499216,5.548330497929785,3.3340851156638895,13.812809082318019,11.285137876134561,8.011563075690448,15.421148646504502
3.4305019474617566,23.808305083460127,6.543661650653315,0.9786237847073697,21.303991595715445,13.805053828876739,47.95188319125486,42.77488467001901,31.226308144324467,55.45797448528704
2.9300110812479367,20.58633196676927,5.5642180461189525,0.8116831490893233,18.643279162721473,11.989583907858485,41.76043226798043,37.69084855030348,27.56631508508866,48.10750145772842
1.4054295771159466,7.894618684050264,1.7008547350494045,0.1719410127325942,10.19629993984921,6.520755234680227,16.684863629251613,20.346020961479212,14.189017533357077,18.180551775863847
3.092002067042036,20.619204830811668,5.562211845976756,0.8162247487258399,19.596784409958474,13.354524548279317,42.16103958127559,39.222043594006124,30.191896847379265,48.56402979330438
1.1785847496803892,9.167792200404568,2.437662870323356,0.2740737470416992,7.201149866361916,5.001306034828414,18.85698233437659,15.219129189114087,12.09602927387833,20.948935441162682
2.000134950725403,12.42011072698467,2.9343131152334596,0.4317041836631217,14.019129196607302,8.260218754606548,25.71390775362476,27.806563678573475,18.47526054276844,29.260428812454677
3.5150004438496136,23.709189790758415,6.464284123706638,0.9400298196223746,22.35308892897647,14.173879920883058,47.48476821812621,44.61671993087869,32.247763098235666,55.0028297833731
2.8192917412190774,19.987369077893696,5.600484673299531,0.8176493787767274,17.884931367371074,11.843887727813216,40.5290604123853,35.3595423150731,27.006770505289847,46.86298880496756
1.8032378233145283,10.757793790712826,2.1883060818866813,0.3361119501208987,12.862337110974535,7.8630088025789195,21.81003520261109,24.93376356221118,17.331082645509365,24.385400811028237
0.9629859583919833,5.304044763340091,1.0753777819341686,0.17541045374233666,6.778595327153479,4.3927053472954976,11.165363983415478,13.438972615379036,9.45835258180503,12.539603835524016
1.12352258125869,8.898856601481,2.703299346296556,0.37283204628992317,7.225440673086313,4.640762281600676,18.37839567564334,14.648150188290439,11.492214592502393,21.773623586672635
0.21829581420081445,1.6647979477152046,0.2324431621655042,0.005688507352573424,2.178002499295166,1.2126349485620858,4.067817033713652,4.259616068563219,2.6175628465002143,4.427459846713834
1.0290030673468107,7.395803835867403,1.9642297210723827,0.25242635344484043,6.366772963692412,5.068818968706634,14.845331976728804,13.263812867425372,11.594597818604576,16.980920185038546
3.214684833686821,21.78169395774218,5.751549352648402,0.7956625084732873,20.40485553097078,13.143773857748485,44.49995891639643,40.49837686044195,29.58647474352121,50.135827838311535
0.5691268608526086,3.3688634370508987,0.49213068527282544,0.01525497124633901,4.36765034929009,2.655976115981262,7.203068955986037,8.258889005558363,6.551358195208901,7.594407839331909
2.2461623392931074,16.092547200659673,4.30220202794574,0.5988433769284929,14.161888085093537,9.424931668655525,32.67750992394296,28.426145767977605,21.444335761433223,37.84325352202944
2.540726989448096,16.479473042895894,4.179259268959414,0.6038045390428536,16.486395181456494,10.610954158787816,32.98599131500413,33.23062821706351,24.25204986915321,37.89618048648782
0.6494728664959932,4.764974526448379,1.2948870302886764,0.10514768541205632,4.391382197580585,3.0738141057767665,9.805075995524787,9.461215553624719,7.544856988471656,11.099499926304324
1.2148631930846316,9.602839760263086,2.718586384764645,0.38194344494311006,7.156991515396577,5.71798382478167,19.515554400052174,14.597482451451397,13.015862405060439,22.46959705879408
0.360491588151875,2.7231480124993865,0.8177174703388401,0.03647605659256892,2.1299620822854806,2.1038974120303116,5.612928867512339,4.389436009229744,5.578192372686778,6.703107073904018
3.271870510983005,22.79921484705574,6.11927498793096,0.8904115634420757,20.337339885408305,13.88459911727963,46.246733525174236,40.95232461967959,31.216450343985468,52.51042239314583
